"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"115","3693","營邦","648","+6","+0.93","09/03","+26","+23.5","+22.8","+19.7","+18.3","+10.6","+5.18","+1.08","+1.16","+0.31","+0.09","+0.99"
"116","6593","台灣銘板","31.75","-0.3","-0.94","09/03","-24.9","+20.8","+17.2","+19.6","+19.1","+13.3","+1.51","+0.94","+0.34","-0.16","","+0.38"
"117","3324","雙鴻","1350","-85","-5.92","09/03","+0.07","+13.3","+15.5","+19.5","+17.1","+13.1","+4","+1.16","+1.16","+0.3","+0.22","+0.39"
"118","00715L","期街口布蘭特正2","56.05","-0.95","-1.67","09/03","+35.7","+30.3","+25","+19.5","+12.8","+8.2","+2.02","+1.43","+0.66","+0.87","","+0.88"
"119","00857B","永豐20年美公債","22.51","+0.12","+0.54","09/03","0","+29.5","+20.3","+19.5","+14.5","+4.59","+35.5","+40.4","+36.4","+11.3","","+44.1"
"120","6423","億而得","84.5","-1.2","-1.4","09/03","-4.11","+12.8","+18","+19.5","+25.5","+19.4","-8.22","-1.78","-2.07","","","-2.1"
"121","1319","東陽","81.4","-1.6","-1.93","09/03","-22.5","-4.78","+12.9","+19.3","+14.8","+27.7","+11","-1.87","-4.05","-1.95","-1.54","-1.12"
"122","2883","凱基金","35.9","+0.4","+1.13","09/03","+8.7","-1.16","+10.3","+19.3","+29.6","+10.9","-0.03","-0.25","+6.65","+3.84","+0.68","+5.31"
"123","1301","台塑","65.7","-1.1","-1.65","09/03","+14.8","+5.96","+12.5","+19.2","+16.8","+10.8","+7.44","+6.88","+6.38","+1.19","-0.36","+7.76"
"124","2642","宅配通","20.35","-0.1","-0.49","09/03","0","-3.79","+11.3","+19.2","+16.2","+12.5","-2.95","-0.89","-1.23","-0.22","-0.01","-0.98"
"125","6212","理銘","30.95","0","0","09/03","0","0","0","+19.1","+6.84","0","-2.41","-0.87","-1.05","-42.5","-41.8","-0.98"
"126","4904","遠傳","103.5","+1","+0.98","09/03","+56.3","+38.2","+32.5","+19.1","+20.7","+17.6","-6.15","-3.83","+3.9","+2.06","-2.64","-1.42"
"127","6506","雙邦","18.4","+0.25","+1.38","09/03","+20.6","+25.2","+23.2","+19","+7.05","-2.83","-0.57","+0.86","+0.73","-0.13","0","+0.82"
"128","7703","銳澤","185.5","+6.5","+3.63","09/03","+19.8","+18.6","+19.7","+18.9","+17.4","+13","-1.58","+0.68","-0.52","","","-0.36"
"129","1326","台化","69.7","-3.1","-4.26","09/03","+6.41","+1.72","+17.7","+18.7","+17.2","+10.7","+1.49","+4.44","+4.83","+2.15","-0.18","+4.75"
"130","6235","華孚","39.45","-0.3","-0.75","09/03","+23","+35.3","+27.9","+18.7","+19.9","+19.2","-2.34","-4.35","-2.14","-0.82","-0.02","-2.24"
"131","00984A","主動安聯台灣高息","15.47","-0.26","-1.65","09/03","-3.76","+7.38","+18.6","+18.7","+14.4","+14.3","+1.6","+0.91","+0.6","","","+0.8"
"132","7803","雲象科技-創","19.1","-0.3","-1.55","09/03","+16.5","+15","+13.9","+18.6","+13.9","-0.14","+3.78","","","","",""
"133","00894","中信小資高價30","46.6","-0.72","-1.52","09/03","-23.7","-31.9","+18.8","+18.6","+10.7","+0.35","+4.9","+1.09","+0.89","+0.86","","+0.75"
"134","6020","大展證","20.9","0","0","09/03","+27.8","+30","+21","+18.5","+4.12","+3.2","+0.87","+0.61","+0.56","-0.13","+0.06","+0.64"
"135","6899","創為精密","49.7","-0.15","-0.3","09/03","0","+15.4","+10.4","+18.5","+13.1","+9.09","+3.12","+0.55","+0.31","","","+0.38"
"136","5244","弘凱","34.9","0","0","09/03","+19.8","+40.9","+40.8","+18.4","+30","+29","+13.8","+0.1","-1.01","-0.24","","+0.03"
"137","6210","慶生","17.8","-0.1","-0.56","09/03","+82.5","+57.7","+56.1","+18.4","+7.28","+2.23","-0.95","-0.41","-0.1","0","+0.01","-0.49"
"138","2751","王座","51.3","-0.4","-0.77","09/03","+16.5","+29.8","+16.1","+18.3","+12.2","+8.72","+1.84","+0.56","+0.22","","","-0.04"
"139","8917","欣泰","52.5","-0.1","-0.19","09/03","+11.3","+11.3","+11.2","+18.2","+16.6","+12.6","+2.61","+0.13","+0.16","+0.08","+0.06","+0.28"
"140","5225","東科-KY","61","-0.1","-0.16","09/03","+29.6","+33.2","+41","+18.2","+9.36","-9.87","-3.71","-3.18","-2.98","-1.58","-0.85","-4.88"
"141","6196","帆宣","500","+8","+1.63","09/03","+41.4","+21.6","+31","+18","+6.27","+9.58","+3.72","+4.24","+3.47","+2.59","+0.93","+1.1"
"142","6160","欣技","14.75","-0.2","-1.34","09/03","-5.65","+26","+19","+18","+4.62","+2.59","+1.29","-0.27","-1.9","-0.93","+0.08","-1.31"
"143","2617","台航","32.3","+1.05","+3.36","09/03","+37.1","+39.7","+30.4","+17.8","+19.7","+14.2","+12.6","+7.22","+9.38","+3.16","+0.52","+8.79"
"144","3308","聯德","21.75","-0.05","-0.23","09/03","+1.52","+32.9","+31.3","+17.7","+2.99","+2.99","-1.97","+0.02","-0.05","+0.1","+0.07","+0.08"
"145","00916","國泰全球品牌50","26.71","-0.06","-0.22","09/03","+32.5","+21.8","+17.4","+17.7","+10.5","+16","+6.67","+4.45","+4.81","+2.64","","+4.55"
"146","1710","東聯","16.2","-0.15","-0.92","09/03","+17.5","+18.1","+10.5","+17.6","+14.5","+11.4","+0.64","+0.22","0","-2.15","+0.12","-0.13"
"147","00795B","中信美國公債20年","25.88","+0.13","+0.5","09/03","-13.8","+32.7","+23.3","+17.6","+11.2","+5.55","+19.2","+26.2","+30.9","+14.4","","+37"
"148","1455","集盛","9.97","-0.18","-1.77","09/03","+5.69","+6.54","+11.6","+17.6","+15","+13","+4.83","+4.5","+2.26","+1.18","+0.01","+3.08"
"149","7584","樂意","26.5","-0.3","-1.12","09/03","+14.2","+12.2","+16.4","+17.6","+7.54","+92.6","+63.8","+26.8","+13.9","","","+21.3"
"150","6491","晶碩","380.5","-13.5","-3.43","09/03","+18.2","+8.53","+7.57","+17.5","+15.2","+22.8","+24","+18.6","+13.2","+3.33","","+16.4"
