"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00982A","主動群益台灣強棒","23","-0.34","-1.46","26W36","09/02","+2","+51,817","27","2.29","+1","+1,800","2.09","0.08","+1","+12,972","15.1","0.57","+2","+62,196","32.4","2.75"
"00982D","主動富邦動態入息","9.63","-0.02","-0.21","26W36","09/02","+2","+39","1.26","0.05","0","0","0","0","-1","-156","-18.8","-0.2","-1","-137","-16.5","-0.18"
"00984D","主動聯博全球非投","9.91","0","0","26W36","09/02","+2","+827","0.36","0.07","0","0","0","0","-21","-969,683","-63.6","-86.6","-21","-989,398","-64.9","-88.3"
"00986D","主動復華金融債息","14.31","0","0","26W36","09/02","+2","+406","12.7","0.27","0","0","0","0","-1","-82","-5.84","-0.05","+21","+80,451","52.8","54.1"
"00987A","主動台新優勢成長","16.57","-0.31","-1.84","26W36","09/02","+2","+1,752","8.56","1.12","0","0","0","0","+4","+10,176","24.1","6.52","+7","+13,667","14.5","8.75"
"00988B","玉山嚴選非投債","19.48","0","0","26W36","09/02","+2","+820","5.39","0.51","0","0","0","0","-5","-39,666","-58.7","-24.9","-5","-40,582","-60.1","-25.5"
"1301","台塑","66.8","-1","-1.47","26W36","09/02","+2","+61,618","16.8","0.97","-1","-1,072","-0.58","-0.02","+2","+3,824","1.04","0.06","+2","+66,981","18.3","1.05"
"1303","南亞","237.5","+3","+1.28","26W36","09/02","+2","+3,708","0.37","0.05","+5","+48,788","1.98","0.62","-1","-499","-0.12","-0.01","+2","+32,878","3.25","0.41"
"1326","台化","72.8","-1.5","-2.02","26W36","09/02","+2","+72,802","18.8","1.24","+3","+1,305","0.26","0.02","+2","+696","0.18","0.01","+2","+74,029","19.1","1.26"
"1336","台翰","16.65","-0.35","-2.06","26W36","09/02","+2","+377","14.2","0.49","0","0","0","0","+2","+17","0.64","0.02","+2","+394","14.8","0.51"
"1466","聚隆","16.1","0","0","26W36","09/02","+2","+213","11.3","0.19","0","0","0","0","-1","-7","-1.31","-0.01","+2","+213","11.3","0.19"
"1473","台南","20.15","+0.15","+0.75","26W36","09/02","+2","+24","8.24","0.02","0","0","0","0","+1","+1","0.94","0","+2","+25","8.58","0.02"
"1540","喬福","19.65","+0.1","+0.51","26W36","09/02","+2","+157","20.1","0.18","0","0","0","0","-2","-2","-0.26","0","+2","+155","19.8","0.18"
"1712","興農","41.05","+0.9","+2.24","26W36","09/02","+2","+1,527","9.47","0.36","-1","-15","-0.12","0","-1","-26","-0.22","-0.01","+2","+1,491","9.24","0.35"
"1717","長興","80.8","-3.9","-4.6","26W36","09/02","+2","+31,259","14.7","2.64","+2","+5,954","2.8","0.5","+2","+2,927","1.38","0.25","+2","+40,140","18.9","3.39"
"1777","生泰","74.4","+0.2","+0.27","26W36","09/02","+2","+5","1.75","0.01","0","0","0","0","+1","+1","0.54","0","+2","+6","1.97","0.01"
"1783","和康生","39.1","-0.6","-1.51","26W36","09/02","+2","+31","5.2","0.03","0","0","0","0","-2","-4","-0.67","0","+3","+65","6.51","0.07"
"2059","川湖","13865","-285","-2.01","26W36","09/02","+2","+205","4.76","0.21","-1","-80","-4.53","-0.08","+3","+89","1.14","0.09","+4","+676","6.63","0.71"
"2063","世鎧","24","-0.05","-0.21","26W36","09/02","+2","+17","6.5","0.04","0","0","0","0","-1","0","-0.3","0","+2","+19","7.41","0.04"
"2312","金寶","33.15","+0.1","+0.3","26W36","09/02","+2","+13,022","15.4","0.86","+2","+7","0.01","0","+1","+956","2.21","0.06","+2","+13,598","16.1","0.9"
"2313","華通","249","-3","-1.19","26W36","09/02","+2","+11,601","3.19","0.94","+3","+16,918","3.64","1.37","+4","+3,009","0.51","0.24","+3","+29,520","6.34","2.39"
"2328","廣宇","47.8","+0.3","+0.63","26W36","09/02","+2","+4,768","30","0.92","0","0","0","0","+2","+197","1.24","0.04","+2","+4,966","31.3","0.96"
"2329","華泰","43.35","-0.35","-0.8","26W36","09/02","+2","+1,694","11.5","0.26","0","0","0","0","-1","-45","-0.87","-0.01","+2","+1,703","11.5","0.26"
"2331","精英","19.85","+0.15","+0.76","26W36","09/02","+2","+507","6.07","0.09","0","0","0","0","+2","+70","0.84","0.01","+2","+577","6.91","0.1"
"2340","台亞","34.15","+0.05","+0.15","26W36","09/02","+2","+4,606","13.9","1.05","0","0","0","0","-1","-74","-0.98","-0.02","+2","+4,979","15","1.14"
"2342","茂矽","39.8","-1.4","-3.4","26W36","09/02","+2","+1,445","8.16","0.92","0","0","0","0","+4","+14","0.03","0.01","+2","+1,454","8.21","0.92"
"2351","順德","229","+3","+1.33","26W36","09/02","+2","+7,303","11.8","4.01","+2","+539","0.87","0.3","+3","+347","0.4","0.19","+2","+8,066","13","4.43"
"2353","宏碁","32.15","+0.4","+1.26","26W36","09/02","+2","+16,857","19.4","0.55","+3","+7,123","4.12","0.23","-1","-280","-0.66","-0.01","+2","+22,930","26.3","0.75"
"2354","鴻準","66.3","+0.4","+0.61","26W36","09/02","+2","+18,316","15.5","1.29","+1","+10","0.02","0","+2","+2,532","2.14","0.18","+2","+20,830","17.6","1.47"
"2357","華碩","1010","0","0","26W36","09/02","+2","+5,338","21.2","0.72","+1","+1,945","13.3","0.26","+1","+236","1.62","0.03","+2","+7,378","29.3","0.99"
"2362","藍天","48.7","+1","+2.1","26W36","09/02","+2","+805","9.76","0.13","0","0","0","0","-1","-18","-0.62","0","+2","+807","9.78","0.13"
"2374","佳能","70.1","+1.4","+2.04","26W36","09/02","+2","+1,286","5.52","0.38","0","0","0","0","+1","+28","0.31","0.01","+1","+1,310","14.3","0.39"
"2376","技嘉","361.5","+2.5","+0.7","26W36","09/02","+2","+1,249","3.49","0.19","+1","+1,527","8.97","0.23","-3","-630","-0.72","-0.09","+1","+1,663","9.77","0.25"
"2377","微星","155","+1","+0.65","26W36","09/02","+2","+15,226","22.4","1.8","+4","+862","0.31","0.1","+1","+260","0.7","0.03","+2","+15,292","22.5","1.81"
"2387","精元","37.05","+0.15","+0.41","26W36","09/02","+2","+226","13.8","0.12","-1","-10","-1.61","-0.01","-1","-11","-1.77","-0.01","+2","+210","12.8","0.11"
"2399","映泰","46.1","-0.05","-0.11","26W36","09/02","+2","+3,030","6.16","1.7","0","0","0","0","-1","-3","-0.03","0","+2","+3,084","6.27","1.73"
"2405","輔信","15.45","+0.15","+0.98","26W36","09/02","+2","+703","11.5","0.2","0","0","0","0","+1","+8","0.37","0","+2","+711","11.7","0.21"
"2409","友達","26.4","0","0","26W36","09/02","+2","+56,840","7.01","0.75","-3","-1,468","-0.09","-0.02","-1","-295","-0.08","0","+2","+55,462","6.84","0.73"
"2417","圓剛","43.6","+0.1","+0.23","26W36","09/02","+2","+707","15.3","0.45","0","0","0","0","0","0","0","0","+2","+711","15.4","0.45"
"2421","建準","168","-9","-5.08","26W36","09/02","+2","+17,470","25.8","6.09","+1","+126","0.31","0.04","-1","-7","-0.02","0","+2","+17,878","26.4","6.23"
"2434","統懋","65","-3.2","-4.69","26W36","09/02","+2","+42","0.39","0.11","0","0","0","0","-1","-12","-0.25","-0.03","+2","+42","0.39","0.11"
"2438","翔耀","20.05","+1.8","+9.86","26W36","09/02","+2","+99","19.1","0.14","0","0","0","0","0","0","0","0","+2","+96","18.5","0.13"
"2453","凌群","52.3","+0.1","+0.19","26W36","09/02","+2","+265","22.8","0.27","0","0","0","0","-5","-17","-0.41","-0.02","+2","+262","22.6","0.26"
"2455","全新","542","+18","+3.44","26W36","09/02","+2","+8,825","7.87","4.77","+1","+3,458","3.66","1.87","-1","-460","-0.49","-0.25","+2","+13,824","12.3","7.48"
"2460","建通","28.45","-0.65","-2.23","26W36","09/02","+2","+124","5.81","0.07","0","0","0","0","-1","-1","-0.1","0","+2","+124","5.81","0.07"
"2465","麗臺","105","+9.2","+9.6","26W36","09/02","+2","+2,502","7.38","2.66","0","0","0","0","+1","+94","0.7","0.1","+2","+2,592","7.65","2.76"
"2471","資通","50.4","-0.1","-0.2","26W36","09/02","+2","+195","26.5","0.41","0","0","0","0","+1","+5","1.41","0.01","+2","+186","25.3","0.39"
"2474","可成","211","-2.5","-1.17","26W36","09/02","+2","+2,155","8.88","0.4","+1","+95","0.8","0.02","-4","-736","-1.23","-0.14","+2","+1,828","7.53","0.34"
"2476","鉅祥","125.5","-2","-1.57","26W36","09/02","+2","+648","4.11","0.3","-2","-120","-0.76","-0.06","+7","+2,943","4.58","1.35","+2","+1,934","12.3","0.89"
"2491","吉祥全","50","+4.25","+9.29","26W36","09/02","+2","+3,910","13.2","4.77","0","0","0","0","-1","-10","-0.1","-0.01","+2","+3,899","13.1","4.75"
"2492","華新科","293","-9.5","-3.14","26W36","09/02","+2","+1,290","0.56","0.27","-1","-239","-0.21","-0.05","-1","-1,980","-1.77","-0.41","-1","-1,627","-1.46","-0.34"
"2495","普安","38.05","+0.1","+0.26","26W36","09/02","+2","+855","9.85","0.31","+6","+72","0.17","0.03","-4","-164","-0.83","-0.06","+2","+821","9.46","0.3"
"2732","六角","65.3","+0.1","+0.15","26W36","09/02","+2","+33","14.9","0.07","0","0","0","0","+1","+1","0.64","0","+2","+34","15.2","0.07"
"2881A","富邦特","61.6","-0.2","-0.32","26W36","09/02","+2","+16","2.33","0","0","0","0","0","0","0","0","0","+2","+16","2.33","0"
"2883","凱基金","35.5","+0.55","+1.57","26W36","09/02","+2","+112,265","27.3","0.6","+1","+1,381","0.64","0.01","-5","-10,698","-1.03","-0.06","+12","+631,443","18.6","3.4"
"2890","永豐金","42.15","+0.65","+1.57","26W36","09/02","+2","+39,674","18.7","0.27","+1","+6,428","5.29","0.04","-5","-10,428","-1.87","-0.07","+15","+657,781","21.1","4.45"
"2926","誠品生活","30.7","+0.1","+0.33","26W36","09/02","+2","+6","6.17","0.01","0","0","0","0","0","0","0","0","+2","+6","6.17","0.01"
"3027","盛達","18.35","+0.15","+0.82","26W36","09/02","+2","+258","22.3","0.2","0","0","0","0","+2","+1","0.07","0","+2","+259","22.3","0.2"
"3032","偉訓","80.5","-1.1","-1.35","26W36","09/02","+2","+230","9.52","0.2","0","0","0","0","-5","-156","-1.16","-0.14","+2","+176","7.28","0.16"
"3035","智原","184.5","+1","+0.54","26W36","09/02","+2","+1,933","8.72","0.74","0","0","0","0","+3","+1,451","4.26","0.56","+5","+8,544","10.6","3.28"
"3041","揚智","23.8","+0.6","+2.59","26W36","09/02","+2","+336","6.49","0.24","0","0","0","0","-2","-25","-0.49","-0.02","+2","+311","6","0.22"
"3044","健鼎","502","-1","-0.2","26W36","09/02","+2","+300","1.32","0.06","+6","+4,386","3.96","0.83","-3","-418","-0.93","-0.08","+2","+586","2.58","0.11"
"3122","笙泉","25.65","-0.5","-1.91","26W36","09/02","+2","+40","9.31","0.1","0","0","0","0","-2","0","-0.07","0","+2","+39","9.23","0.1"
"3131","弘塑","2405","-75","-3.02","26W36","09/02","+2","+396","8.42","1.32","+1","+113","6.6","0.38","-1","-6","-0.35","-0.02","+2","+413","8.78","1.38"
"3138","耀登","96.7","-1.1","-1.12","26W36","09/02","+2","+83","7.51","0.15","0","0","0","0","-1","-1","-0.26","0","+2","+87","7.85","0.15"
"3141","晶宏","99.5","+9","+9.94","26W36","09/02","+2","+3,297","9.2","4.37","0","0","0","0","-4","-127","-0.3","-0.17","+2","+3,272","9.13","4.34"
"3219","倚強科","90.4","+1.2","+1.35","26W36","09/02","+2","+1,142","11.5","1.59","0","0","0","0","-1","-20","-0.43","-0.03","+4","+1,590","12.6","2.21"
"3224","三顧","34.25","0","0","26W36","09/02","+2","+7","2.12","0.01","0","0","0","0","+1","+1","0.74","0","+2","+8","2.34","0.01"
"3257","虹冠電","50.2","+0.25","+0.5","26W36","09/02","+2","+79","5.11","0.1","0","0","0","0","0","0","0","0","+2","+78","5.05","0.1"
"3264","欣銓","233.5","-4","-1.68","26W36","09/02","+2","+8,424","16.6","1.72","+1","+117","0.6","0.02","-1","-318","-1.63","-0.06","+2","+5,057","9.98","1.03"
"3285","微端","42.1","-1.05","-2.43","26W36","09/02","+2","+35","8.28","0.08","0","0","0","0","-2","-4","-1","-0.01","+2","+31","7.28","0.07"
"3312","弘憶股","56","+3.6","+6.87","26W36","09/02","+2","+216","3.13","0.12","0","0","0","0","+2","+96","1.4","0.05","+2","+312","4.53","0.17"
"3324","雙鴻","1435","+60","+4.36","26W36","09/02","+2","+9,498","18.6","10.2","+2","+1,586","3.1","1.7","+2","+465","0.91","0.5","+2","+11,549","22.6","12.4"
"3362","先進光","210","+10","+5","26W36","09/02","+2","+1,772","2.86","1.2","0","0","0","0","+3","+402","0.4","0.27","+2","+2,156","3.48","1.46"
"3374","精材","419.5","-2","-0.47","26W36","09/02","+2","+13,493","8.67","4.97","+3","+11,618","4.63","4.28","-1","-447","-0.65","-0.16","+2","+25,239","16.2","9.3"
"3379","彬台","29.1","-0.05","-0.17","26W36","09/02","+2","+203","26.4","0.53","0","0","0","0","+1","0","0.08","0","+2","+203","26.4","0.53"
"3406","玉晶光","1050","+45","+4.48","26W36","09/02","+2","+3,678","5.62","3.26","+4","+7,511","7.15","6.66","-1","-200","-0.75","-0.18","+5","+10,048","8.63","8.91"
"3483","力致","79.6","+4.2","+5.57","26W36","09/02","+2","+245","9.61","0.25","0","0","0","0","+2","+12","0.45","0.01","+2","+256","10.1","0.26"
"3515","華擎","228.5","+4","+1.78","26W36","09/02","+2","+955","23.3","0.77","+2","+8","0.2","0.01","+1","+8","0.29","0.01","+2","+965","23.6","0.78"
"3521","台鋼建設","12.25","+0.15","+1.24","26W36","09/02","+2","+8","3.44","0","0","0","0","0","+2","0","0.12","0","+2","+8","3.56","0"
"3541","西柏","21.8","+0.15","+0.69","26W36","09/02","+2","+16","6.85","0.03","0","0","0","0","+1","0","0.15","0","+2","+16","6.68","0.03"
"3543","州巧","48.65","+0.35","+0.72","26W36","09/02","+2","+1,488","3.35","1.35","0","0","0","0","-1","-74","-0.36","-0.07","+2","+1,450","3.26","1.32"
"3556","禾瑞亞","63","+0.5","+0.8","26W36","09/02","+2","+135","6.15","0.21","0","0","0","0","-1","-6","-0.94","-0.01","+2","+132","6","0.21"
"3563","牧德","710","0","0","26W36","09/02","+2","+382","11.3","0.6","0","0","0","0","+2","+40","1.19","0.06","+2","+419","12.4","0.65"
"3576","聯合再生","17.3","-0.5","-2.81","26W36","09/02","+2","+2,970","2.72","0.18","0","0","0","0","-1","-75","-0.13","0","+2","+2,944","2.7","0.18"
"3580","友威科","89","+5.8","+6.97","26W36","09/02","+2","+268","12.6","0.68","0","0","0","0","+3","+8","0.26","0.02","+2","+275","12.9","0.7"
"3591","艾笛森","22.6","-0.1","-0.44","26W36","09/02","+2","+1,043","18.8","0.72","0","0","0","0","-2","-55","-0.99","-0.04","+4","+1,139","10.5","0.78"
"3609","三一東林","18","-0.05","-0.28","26W36","09/02","+2","+151","7.66","0.39","0","0","0","0","-1","-1","-0.12","0","+2","+151","7.65","0.39"
"3615","安可","37.25","-0.3","-0.8","26W36","09/02","+2","+293","7.59","0.43","0","0","0","0","+2","+10","0.27","0.02","+2","+303","7.85","0.44"
"3661","世芯-KY","4200","-75","-1.75","26W36","09/02","+2","+278","1.92","0.32","+2","+357","2.47","0.41","+2","+390","2.69","0.45","+2","+1,025","7.08","1.19"
"3663","鑫科","62.6","+0.1","+0.16","26W36","09/02","+2","+376","13.9","0.35","0","0","0","0","-4","-28","-0.4","-0.03","+2","+360","13.3","0.33"
"3687","歐買尬","63.7","-0.1","-0.16","26W36","09/02","+2","+38","11","0.13","0","0","0","0","-4","-4","-0.4","-0.01","+2","+37","10.8","0.12"
"3689","湧德","118.5","+0.5","+0.42","26W36","09/02","+2","+239","1.96","0.27","0","0","0","0","+2","+134","1.1","0.15","+2","+373","3.07","0.42"
"3693","營邦","642","+18","+2.88","26W36","09/02","+2","+1,956","16.9","4.55","0","0","0","0","+2","+262","2.27","0.61","+2","+2,218","19.2","5.16"
"3694","海華","51.4","+0.6","+1.18","26W36","09/02","+2","+121","2.63","0.08","0","0","0","0","+1","+5","0.28","0","+2","+126","2.74","0.08"
"3706","神達","94.7","-1","-1.04","26W36","09/02","+2","+8,820","10.5","0.66","+3","+5,681","4.66","0.43","+5","+4,895","1.87","0.37","+2","+13,692","16.3","1.03"
"3712","永崴投控","21.2","-0.4","-1.85","26W36","09/02","+2","+4,288","25.4","1.74","0","0","0","0","0","0","0","0","+2","+4,276","25.4","1.74"
"4113","聯上","15.1","+0.1","+0.67","26W36","09/02","+2","+355","34.5","0.15","0","0","0","0","-1","-1","-0.18","0","+2","+355","34.5","0.15"
"4401","東隆興","14","+0.1","+0.72","26W36","09/02","+2","+13","4.3","0.01","0","0","0","0","-2","-1","-0.19","0","+2","+12","4.1","0.01"
"4414","如興","8.42","+0.05","+0.6","26W36","09/02","+2","+151","15.1","0.06","0","0","0","0","-1","-17","-5.61","-0.01","+4","+342","11.5","0.13"
"4430","耀億","17.6","-0.2","-1.12","26W36","09/02","+2","+22","7.88","0.04","0","0","0","0","0","0","0","0","+2","+22","7.88","0.04"
"4510","高鋒","45.8","+1.25","+2.81","26W36","09/02","+2","+154","1.31","0.14","0","0","0","0","-1","-1","-0.03","0","+2","+177","1.51","0.16"
"4545","銘鈺","32.05","+0.05","+0.16","26W36","09/02","+2","+30","7.49","0.04","0","0","0","0","+3","+4","0.58","0.01","+2","+33","8.24","0.04"
"4561","健椿","43.35","-0.3","-0.69","26W36","09/02","+2","+167","10.4","0.29","0","0","0","0","-1","0","-0.04","0","+2","+172","10.7","0.29"
"4562","穎漢","31.1","+0.15","+0.48","26W36","09/02","+2","+212","23.8","0.24","0","0","0","0","-1","-1","-0.19","0","+4","+601","14","0.69"
"4576","大銀微系統","242","+11.5","+4.99","26W36","09/02","+2","+2,684","13.5","2.24","0","0","0","0","+1","+199","1.62","0.17","+2","+2,867","14.4","2.39"
"4582","聚恆-創","23.6","-0.15","-0.63","26W36","09/02","+2","+14","2.44","0.02","0","0","0","0","+1","+10","5.15","0.01","+1","+12","6.25","0.02"
"4585","達明","294.5","0","0","26W36","09/02","+2","+224","15.1","0.21","0","0","0","0","-1","-6","-0.95","-0.01","+2","+226","15.3","0.22"
"4729","熒茂","18.95","0","0","26W36","09/02","+2","+118","16.5","0.15","0","0","0","0","-2","0","-0.06","0","+2","+118","16.4","0.15"
"4754","國碳科","38.65","+0.05","+0.13","26W36","09/02","+2","+6","2.21","0.02","0","0","0","0","0","0","0","0","+2","+6","2.21","0.02"
"4903","聯光通","38.05","+0.45","+1.2","26W36","09/02","+2","+925","11.9","0.88","0","0","0","0","0","0","0","0","+2","+925","11.9","0.88"
"4905","台聯電","88.9","-0.5","-0.56","26W36","09/02","+2","+12","3.67","0.04","0","0","0","0","+1","+6","3.92","0.02","+3","+42","3.05","0.14"
"4916","事欣科","100.5","+0.8","+0.8","26W36","09/02","+2","+343","2.22","0.31","0","0","0","0","-1","-10","-0.24","-0.01","+2","+348","2.26","0.32"
"4919","新唐","120.5","-3.5","-2.82","26W36","09/02","+2","+897","4.5","0.21","+1","+4","0.07","0","+4","+862","1.59","0.21","+2","+1,045","5.24","0.25"
"4952","凌通","51.4","+0.2","+0.39","26W36","09/02","+2","+823","31.1","0.76","0","0","0","0","-2","-19","-0.73","-0.02","+2","+804","30.3","0.74"
"4958","臻鼎-KY","507","-28","-5.23","26W36","09/02","+2","+7,362","2.92","0.69","+1","+7,682","5.1","0.72","+2","+937","0.37","0.09","+2","+13,927","5.52","1.3"
"4966","譜瑞-KY","579","-1","-0.17","26W36","09/02","+2","+304","5.3","0.39","-2","-788","-13.7","-1","-1","-7","-0.4","-0.01","-4","-907","-6.42","-1.15"
"4968","立積","93.7","+0.7","+0.75","26W36","09/02","+2","+356","13.4","0.39","0","0","0","0","+1","+1","0.05","0","+2","+352","13.2","0.38"
"4976","佳凌","41.55","+3.75","+9.92","26W36","09/02","+2","+4,158","9.58","2.94","0","0","0","0","+1","+3","0.02","0","+2","+4,104","9.46","2.91"
"4995","晶達","50.2","-0.1","-0.2","26W36","09/02","+2","+5","3.29","0.01","0","0","0","0","0","0","0","0","+2","+12","7.9","0.03"
"5201","凱衛","25.65","-0.35","-1.35","26W36","09/02","+2","+21","7.92","0.05","0","0","0","0","+2","0","0","0","+2","+21","7.92","0.05"
"5225","東科-KY","61.1","+0.2","+0.33","26W36","09/02","+2","+255","17.6","0.32","0","0","0","0","+3","+3","0.13","0","+2","+256","17.7","0.32"
"5230","雷笛克光學","17.85","-0.05","-0.28","26W36","09/02","+2","+114","14.3","0.2","0","0","0","0","+1","0","0.01","0","+2","+114","14.3","0.2"
"5251","天鉞電","26.55","+0.25","+0.95","26W36","09/02","+2","+36","12.1","0.11","0","0","0","0","+1","+1","0.65","0","+2","+36","12","0.11"
"5272","笙科","17.1","0","0","26W36","09/02","+2","+28","6.76","0.05","0","0","0","0","-1","-1","-0.25","0","+2","+28","6.82","0.05"
"5285","界霖","89.6","+8.1","+9.94","26W36","09/02","+2","+745","7.1","0.73","0","0","0","0","+4","+198","1.07","0.19","+2","+891","8.49","0.87"
"5291","邑昇","70.7","-1.7","-2.35","26W36","09/02","+2","+1,489","7.77","3.55","0","0","0","0","+2","+22","0.12","0.05","+2","+1,512","7.89","3.61"
"5314","世紀*","34.2","-1.1","-3.12","26W36","09/02","+2","+5,569","10.1","0.46","+1","+27","0.13","0","-1","-2,449","-11.4","-0.2","+2","+9,125","16.5","0.76"
"5465","富驊","24.8","+0.1","+0.4","26W36","09/02","+2","+56","17.1","0.04","0","0","0","0","0","0","0","0","+2","+56","17.1","0.04"
"5474","聰泰","150.5","-1","-0.66","26W36","09/02","+2","+26","3.36","0.07","0","0","0","0","-2","-4","-0.52","-0.01","+2","+22","2.84","0.06"
"5484","慧友","40.2","+0.2","+0.5","26W36","09/02","+2","+49","3.62","0.07","0","0","0","0","-4","-16","-0.3","-0.02","+2","+44","3.25","0.07"
"5547","久舜","19.7","-0.15","-0.76","26W36","09/02","+2","+15","10.2","0.03","0","0","0","0","0","0","0","0","+2","+15","10.2","0.03"
"5604","中連","30.9","+0.05","+0.16","26W36","09/02","+2","+13","12.5","0.01","0","0","0","0","0","0","0","0","+2","+13","12.5","0.01"
"5701","劍湖山","4.24","-0.21","-4.72","26W36","09/02","+2","+51","3.8","0.04","0","0","0","0","0","0","0","0","+2","+51","3.8","0.04"
"5880","合庫金","26.3","+0.7","+2.73","26W36","09/02","+2","+51,629","35.4","0.32","-2","-2,523","-1.73","-0.02","-1","-80","-0.08","0","+3","+78,564","29.2","0.49"
"6015","宏遠證","16.3","-0.3","-1.81","26W36","09/02","+2","+1,252","4.9","0.31","0","0","0","0","0","0","0","0","+2","+1,252","4.9","0.31"
"6112","邁達特","46","+0.85","+1.88","26W36","09/02","+2","+531","25.6","0.28","0","0","0","0","+1","+6","0.66","0","+2","+497","23.9","0.26"
"6117","迎廣","65.4","+1.3","+2.03","26W36","09/02","+2","+79","6.45","0.09","0","0","0","0","+1","+2","0.32","0","+2","+73","6.01","0.08"
"6134","萬旭","29.05","+0.1","+0.35","26W36","09/02","+2","+356","31","0.44","0","0","0","0","-2","-29","-2.55","-0.04","+2","+327","28.4","0.4"
"6151","晉倫","35.55","-0.35","-0.97","26W36","09/02","+2","+122","16.5","0.22","0","0","0","0","-3","-9","-0.6","-0.02","+2","+120","16.3","0.22"
"6163","華電網","41.7","-0.25","-0.6","26W36","09/02","+2","+771","22","0.52","0","0","0","0","-2","-18","-0.51","-0.01","+2","+753","21.5","0.51"
"6165","浪凡","49.95","+0.1","+0.2","26W36","09/02","+2","+691","13.1","0.89","0","0","0","0","+4","+85","0.98","0.11","+2","+770","14.6","0.99"
"6185","幃翔","12.8","-0.1","-0.78","26W36","09/02","+2","+220","7.7","0.15","0","0","0","0","+1","0","0.04","0","+2","+220","7.69","0.15"
"6194","育富","29.75","0","0","26W36","09/02","+2","+18","8.4","0.04","0","0","0","0","+1","0","0.07","0","+2","+17","8.08","0.04"
"6198","瑞築","19.45","+0.05","+0.26","26W36","09/02","+2","+7","5.74","0","0","0","0","0","0","0","0","0","+2","+7","5.74","0"
"6202","盛群","58.5","-0.5","-0.85","26W36","09/02","+2","+1,065","12.3","0.46","-4","-255","-0.86","-0.11","-1","-12","-0.39","-0.01","+2","+833","9.66","0.36"
"6203","海韻電","60.9","+0.6","+1","26W36","09/02","+2","+65","12.1","0.08","0","0","0","0","-2","-2","-0.33","0","+2","+64","11.8","0.08"
"6208","日揚","81.2","-0.4","-0.49","26W36","09/02","+2","+121","8.54","0.13","0","0","0","0","+7","+21","0.18","0.02","+2","+126","8.91","0.13"
"6226","光鼎","34.15","+0.15","+0.44","26W36","09/02","+2","+9,011","4.14","7.8","0","0","0","0","-1","-6","-0.01","-0.01","+2","+9,013","4.14","7.8"
"6230","尼得科超眾","110","-0.5","-0.45","26W36","09/02","+2","+73","31.3","0.08","0","0","0","0","-1","-1","-1.08","0","+2","+73","31.2","0.08"
"6231","系微","216","-6.5","-2.92","26W36","09/02","+2","+91","6.39","0.2","0","0","0","0","+2","+6","0.44","0.01","+2","+97","6.83","0.21"
"6233","旺玖","21.2","-0.1","-0.47","26W36","09/02","+2","+104","9.94","0.13","0","0","0","0","+1","+1","0.17","0","+2","+104","9.99","0.13"
"6235","華孚","39.75","+0.45","+1.15","26W36","09/02","+2","+525","22.2","0.26","0","0","0","0","-3","-27","-0.66","-0.01","+2","+502","21.2","0.25"
"6285","啟碁","245.5","-3.5","-1.41","26W36","09/02","+2","+2,381","6.63","0.49","-3","-796","-1.55","-0.16","-1","-28","-0.21","-0.01","+2","+1,760","4.9","0.36"
"6411","晶焱","81.4","+0.8","+0.99","26W36","09/02","+2","+95","4.44","0.1","0","0","0","0","+1","+1","0.07","0","+2","+90","4.21","0.09"
"6431","光麗-KY","19.6","0","0","26W36","09/02","+2","+7","0.98","0.01","0","0","0","0","0","0","0","0","+2","+8","1.12","0.01"
"6442","光聖","1795","+160","+9.79","26W36","09/02","+2","+728","3.25","0.9","+1","+41","0.39","0.05","+3","+253","0.7","0.31","+1","+796","7.6","0.99"
"6498","久禾光","78.3","+4.7","+6.39","26W36","09/02","+2","+141","10.8","0.3","0","0","0","0","+1","0","0.07","0","+2","+141","10.9","0.3"
"6532","瑞耘","97","-1.6","-1.62","26W36","09/02","+2","+648","9.02","1.73","0","0","0","0","+5","+84","0.55","0.23","+2","+716","9.97","1.91"
"6560","欣普羅","31.25","+0.25","+0.81","26W36","09/02","+2","+12","9.91","0.04","0","0","0","0","-1","0","-0.03","0","+2","+12","9.9","0.04"
"6584","南俊國際","658","-9","-1.35","26W36","09/02","+2","+390","2.85","0.55","-1","-6","-0.09","-0.01","-1","-55","-0.79","-0.08","+2","+397","2.9","0.56"
"6590","普鴻","64.9","+0.6","+0.93","26W36","09/02","+2","+3","3.88","0.01","0","0","0","0","0","0","0","0","+2","+3","3.88","0.01"
"6591","動力-KY","42.6","+0.1","+0.24","26W36","09/02","+2","+109","17.2","0.26","0","0","0","0","+3","+2","0.19","0.01","+2","+110","17.5","0.27"
"6606","建德工業","25.7","+0.15","+0.59","26W36","09/02","+2","+73","12.4","0.07","0","0","0","0","-2","-14","-2.37","-0.01","+2","+59","9.98","0.05"
